community
"['2362', '30008']"
"['13326', '5180', '38683']"
"['27079', '7574', '47381']"
"['17936', '3961', '56977']"
"['33355', '5057', '48853']"
"['58281', '21070', '36084']"
"['39977', '9902', '16980']"
"['54641', '36962', '15317']"
"['45760', '26819', '11667']"
"['39482', '13552', '13032']"
"['51271', '50391', '53038']"
"['57094', '39746', '44219']"
"['39671', '22918', '27804']"
"['51087', '40966', '41336']"
"['9978', '7263', '9978']"
"['53292', '44704', '47845']"
"['41604', '34037', '10540']"
"['19212', '3606', '33007']"
"['36501', '10495', '14625']"
"['25426', '23472', '23299']"
"['54062', '53035', '19693']"
"['15295', '2170', '32956']"
"['53953', '30383', '53953']"
"['20420', '6212', '38180']"
"['49835', '45443', '37830']"
"['44632', '5641', '8529']"
"['34785', '21188', '10206']"
"['55086', '16938', '34301']"
"['56431', '5486', '55244']"
"['56550', '13761', '7953']"
"['49309', '35857', '30463']"
"['42306', '22874', '6052']"
"['41880', '37346', '49292']"
"['44654', '7415', '35791']"
"['49366', '3614', '28142']"
"['40999', '6958', '26550']"
"['26652', '19333', '21202']"
"['44597', '44243', '20014']"
"['35008', '11853', '30529']"
"['44344', '34029', '46372']"
"['51471', '18939', '48857']"
"['37243', '8751', '7957']"
"['24360', '24210', '24210']"
"['18952', '7535', '40349']"
"['29695', '2299', '28343']"
"['51833', '38788', '2762']"
"['43655', '6936', '22082']"
"['51324', '13180', '36107']"
"['28809', '11560', '25642']"
"['50065', '32726', '24193']"
"['32789', '7175', '18917']"
"['33455', '1010', '19729']"
"['26093', '7073', '21587']"
"['58365', '28817', '5320']"
"['24646', '16209', '31800']"
"['33368', '10761', '28389']"
"['52509', '24411', '52509']"
"['25931', '23106', '41293']"
"['38915', '11288', '28394']"
"['29445', '25885', '40010']"
"['56714', '50975', '3515']"
"['47477', '32003', '3863']"
"['25177', '9301', '42813']"
"['28235', '16534', '26152']"
"['50567', '9241', '25409']"
"['55309', '54077', '56911']"
"['55127', '2077', '26851']"
"['49340', '32440', '16838']"
"['10365', '4557', '48232']"
"['50009', '32315', '22119']"
"['47316', '19981', '10654']"
"['34662', '23695', '19432']"
"['44006', '34823', '37609']"
"['54224', '19057', '19886']"
"['30413', '14117', '14117']"
"['29769', '10425', '31060']"
"['25708', '3003', '47236']"
"['18567', '11678', '24067']"
"['52930', '5040', '5040']"
"['22117', '21734', '39718']"
"['47204', '33934', '9136']"
"['43535', '20774', '19729']"
"['39783', '14807', '14422']"
"['51278', '42150', '26137']"
"['48650', '5169', '3272']"
"['57797', '32649', '57797']"
"['41277', '11366', '21507']"
"['36331', '17107', '25253']"
"['40580', '9341', '22034']"
"['30724', '10237', '30724']"
"['44874', '9104', '8985']"
"['18282', '15532', '29387']"
"['14981', '1411', '50036']"
"['29819', '9383', '25325']"
"['51666', '41149', '51666']"
"['22725', '20723', '8462']"
"['50174', '38031', '17095']"
"['21266', '4000', '45856']"
"['32687', '13198', '13198']"
"['56196', '42265', '14543']"
"['57401', '36107', '50724']"
"['42479', '3317', '53419']"
"['34683', '11837', '28394']"
"['34347', '7656', '7656']"
"['45112', '13035', '12801']"
"['14773', '10157', '32015']"
"['34071', '131', '36940']"
"['51267', '28409', '34187']"
"['52803', '34603', '30415']"
"['36425', '30354', '39178']"
"['56701', '8923', '20921']"
"['45458', '11885', '47882']"
"['58220', '53237', '49318']"
"['34267', '23201', '12082']"
"['57335', '10053', '4302']"
"['20616', '13567', '20616']"
"['41815', '560', '16172']"
"['25378', '4734', '49909']"
"['52947', '10557', '55567']"
"['54649', '10292', '37731']"
"['32427', '21904', '11494']"
"['51727', '28383', '45144']"
"['26087', '24604', '42586']"
"['34893', '29984', '21826']"
"['33531', '2402', '43584']"
"['21435', '6674', '54170']"
"['51389', '12442', '4214']"
"['42991', '10419', '10419']"
"['38914', '29479', '3072']"
"['47512', '22347', '42191']"
"['24693', '19231', '5137']"
"['20305', '2645', '57410']"
"['20614', '7757', '13457']"
"['50613', '25918', '8471']"
"['53270', '22563', '46373']"
"['35345', '14929', '51374']"
"['46708', '44381', '44381']"
"['57594', '46074', '55966']"
"['58558', '39766', '10270']"
"['5474', '643', '438']"
"['43533', '25176', '15574']"
"['17353', '15295', '33114']"
"['42920', '10756', '5625']"
"['52168', '7366', '20490']"
"['44163', '18882', '36157']"
"['43318', '16110', '8601']"
"['48955', '8842', '48955']"
"['33759', '5395', '57342']"
"['28772', '25137', '20710']"
"['52108', '24008', '16894']"
"['58399', '39606', '35797']"
"['43248', '39270', '42488']"
"['55285', '45809', '12860']"
"['33273', '10255', '47349']"
"['38410', '35647', '48982']"
"['53510', '39464', '32127']"
"['52233', '32431', '49801']"
"['50450', '40089', '58463']"
"['46450', '34906', '5341']"
"['42712', '41467', '41467']"
"['2520', '884', '38948']"
"['32212', '21894', '32631']"
"['53488', '30798', '16449']"
"['18581', '16959', '20770']"
"['20233', '14981', '20233']"
"['54422', '32699', '23701']"
"['46766', '33895', '46970']"
"['26385', '24613', '13099']"
"['19199', '11392', '11392']"
"['30512', '29819', '47494']"
"['21173', '2911', '7913']"
"['33369', '8948', '19508']"
"['56463', '33494', '17736']"
"['37063', '23327', '44684']"
"['22153', '1624', '35079']"
"['23387', '19932', '19932']"
"['30756', '20091', '47415']"
"['56343', '19346', '50259']"
"['33894', '6302', '2803']"
"['57417', '44560', '38888']"
"['27751', '26440', '52643']"
"['53488', '2425', '38394']"
"['50617', '16586', '7119']"
"['50729', '44243', '11681']"
"['22219', '13327', '13292']"
"['44888', '1559', '31509']"
"['41612', '14656', '56001']"
"['40315', '23840', '15906']"
"['52307', '14114', '9632']"
"['29862', '23468', '47052']"
"['54040', '36602', '54040']"
"['50734', '4095', '742']"
"['25685', '20889', '38334']"
"['46799', '23171', '39934']"
"['56934', '5265', '24782']"
"['42440', '40967', '12779']"
"['48594', '30337', '14383']"
"['16111', '7513', '35832']"
"['29442', '17814', '18343']"
"['50434', '29838', '9883']"
"['34306', '5646', '13150']"
"['11805', '7776', '10198']"
"['51977', '29461', '5864']"
"['19300', '19169', '20519']"
"['43593', '13926', '38352']"
"['36443', '12437', '12437']"
"['39690', '17516', '41209']"
"['50464', '10446', '1791']"
"['11813', '1751', '40563']"
"['10455', '8032', '46936']"
"['53024', '11452', '13566']"
"['21981', '2784', '6765']"
"['15026', '13613', '13613']"
"['19981', '14085', '47316']"
"['38652', '29963', '7898']"
"['47171', '24633', '24633']"
"['31300', '6553', '41541']"
"['51184', '42666', '28636']"
"['42918', '17806', '55804']"
"['47954', '44515', '11116']"
"['47812', '9071', '9071']"
"['32966', '1408', '50893']"
"['55254', '40070', '20228']"
"['51642', '4058', '49952']"
"['58504', '23459', '38713']"
"['44276', '27394', '8049']"
"['57696', '44348', '57696']"
"['26470', '1195', '1195']"
"['56936', '40235', '33822']"
"['35877', '13933', '31108']"
"['44513', '8971', '42710']"
"['28046', '26957', '28046']"
"['51727', '27689', '41871']"
"['17132', '9304', '17132']"
"['8949', '3553', '51548']"
"['51395', '47934', '35373']"
"['27425', '12516', '16440']"
"['54552', '4427', '27898']"
"['14497', '13847', '31035']"
"['27279', '8057', '149']"
"['39636', '2886', '24955']"
"['33891', '28110', '19677']"
"['40176', '36184', '40176']"
"['22241', '13716', '19240']"
"['41230', '27296', '41643']"
"['50543', '13961', '27451']"
"['40576', '29667', '40576']"
"['33363', '24754', '47924']"
"['49970', '15034', '7677']"
"['50444', '29739', '53039']"
"['50534', '31575', '9858']"
"['56392', '5000', '39468']"
"['33643', '15700', '40267']"
"['54470', '43340', '49135']"
"['12895', '11971', '31616']"
"['46290', '6686', '22898']"
"['49396', '3836', '9435']"
"['30268', '26561', '50139']"
"['39463', '16806', '46256']"
"['49038', '13980', '8700']"
"['50839', '28234', '10526']"
"['58429', '28206', '996']"
"['42908', '24966', '24966']"
"['25258', '1811', '680']"
"['35370', '28582', '37679']"
"['51077', '50931', '12857']"
"['22902', '16737', '57137']"
"['38506', '17327', '48139']"
"['51579', '39371', '39371']"
"['26644', '4968', '805']"
"['53412', '41111', '48354']"
"['50738', '6542', '12852']"
"['38595', '19801', '31072']"
"['57744', '15060', '17221']"
"['45305', '35144', '4115']"
"['51371', '30443', '8608']"
"['41785', '37128', '14486']"
"['49506', '4090', '53011']"
"['53119', '4993', '33881']"
"['55298', '23786', '56033']"
"['31258', '18089', '48551']"
"['35735', '27513', '57405']"
"['31735', '11298', '34643']"
"['37082', '24143', '34095']"
"['47542', '41190', '4831']"
"['8632', '1465', '11873']"
"['45768', '26284', '4215']"
"['52450', '37141', '427']"
"['57680', '41645', '17039']"
"['34103', '32519', '32519']"
"['38394', '4412', '5592']"
"['51352', '39193', '29528']"
"['11789', '9381', '18718']"
"['50383', '21607', '13129']"
"['26704', '1034', '26704']"
"['57594', '936', '893']"
"['53696', '4329', '9775']"
"['17508', '16585', '35670']"
"['32610', '22446', '11350']"
"['47097', '5827', '988']"
"['23438', '11920', '27141']"
"['41996', '14929', '10498']"
"['40952', '18967', '30489']"
"['44413', '42908', '43641']"
"['50726', '29304', '1268']"
"['33879', '18726', '35094']"
"['27601', '14748', '14764']"
"['42924', '38754', '2162']"
"['49379', '5537', '34993']"
"['30607', '6469', '36473']"
"['49978', '26530', '7407']"
"['50108', '31635', '8954']"
"['24106', '9673', '33654']"
"['57999', '13544', '36114']"
"['31680', '2837', '47112']"
"['45501', '36341', '36756']"
"['42954', '2134', '10433']"
"['53977', '40180', '47035']"
"['26347', '16386', '38843']"
"['12300', '4506', '36205']"
"['47842', '10916', '21826']"
"['31694', '17442', '8314']"
"['12635', '1657', '41424']"
"['38434', '36027', '20916']"
"['48518', '48408', '20676']"
"['55783', '1402', '1402']"
"['23450', '18799', '1945']"
"['30281', '21458', '23769']"
"['32234', '28456', '29952']"
"['41387', '31063', '48893']"
"['31156', '24361', '36968']"
"['28403', '23256', '15692']"
"['52468', '25893', '46641']"
"['36033', '13401', '26736']"
"['36252', '21944', '35789']"
"['50503', '42188', '56014']"
"['51995', '10592', '56397']"
"['22671', '5633', '3244']"
"['9780', '2764', '2764']"
"['37444', '35644', '37444']"
"['40235', '15845', '40809']"
"['37273', '3160', '56023']"
"['49771', '35510', '1173']"
"['28809', '14492', '46012']"
"['17543', '9850', '43642']"
"['24701', '10414', '39053']"
"['2565', '854', '19791']"
"['44341', '13421', '16225']"
"['17941', '11793', '8681']"
"['51440', '15729', '56525']"
"['44761', '41273', '29455']"
"['34301', '5946', '49973']"
"['34215', '16627', '14964']"
"['49335', '2039', '15657']"
"['37177', '3350', '37027']"
"['49410', '15155', '15155']"
"['18835', '12855', '25272']"
"['56479', '2345', '56479']"
"['9097', '6771', '6771']"
"['56380', '9767', '38652']"
"['6393', '3939', '20200']"
"['53348', '52336', '47297']"
"['36806', '6648', '30471']"
"['17380', '15384', '14774']"
"['21606', '8420', '16649']"
"['25597', '7894', '9568']"
"['45982', '29582', '37331']"
"['42920', '33367', '47285']"
"['29418', '4644', '9892']"
"['54169', '38131', '54169']"
"['20345', '3830', '7234']"
"['36068', '21496', '31582']"
"['49581', '2736', '14592']"
"['40167', '32853', '13419']"
"['43035', '27394', '24858']"
"['30332', '5051', '45766']"
"['51449', '24872', '6211']"
"['1545', '630', '2079']"
"['24646', '16005', '15920']"
"['21008', '15304', '17530']"
"['41953', '41689', '41953']"
"['53740', '36282', '2005']"
"['47801', '16333', '47801']"
"['39392', '21143', '17094']"
"['53001', '43554', '44119']"
"['36873', '10941', '5711']"
"['29578', '23638', '31863']"
"['43661', '20364', '13319']"
"['55543', '44008', '39368']"
"['52553', '21404', '54573']"
"['57924', '55527', '6884']"
"['35527', '11496', '48564']"
"['40740', '3596', '1038']"
"['33462', '21599', '50507']"
"['30119', '9585', '9875']"
"['41009', '14205', '53667']"
"['56604', '47187', '47187']"
"['41443', '37913', '51062']"
"['39768', '24085', '43894']"
"['46676', '34526', '57375']"
"['24059', '19627', '17546']"
"['16973', '1857', '49396']"
"['49639', '21036', '19294']"
"['51866', '18352', '23963']"
"['18955', '16157', '45427']"
"['39890', '18400', '13807']"
"['39351', '198', '14802']"
"['46752', '28882', '28654']"
"['50946', '17148', '25924']"
"['30310', '5908', '52643']"
"['31072', '14273', '30507']"
"['19718', '14152', '26161']"
"['36260', '29973', '47980']"
"['43858', '28559', '43858']"
"['44624', '25012', '20997']"
"['54185', '48935', '57722']"
"['47588', '4470', '4470']"
"['13226', '1939', '21472']"
"['42534', '4901', '14454']"
"['48355', '4462', '52867']"
"['15952', '7078', '7078']"
"['11672', '273', '273']"
"['54246', '8772', '58337']"
"['52424', '26698', '1590']"
"['50422', '40779', '3570']"
"['51194', '48957', '12046']"
"['52643', '20461', '42465']"
"['46654', '15974', '56832']"
"['39364', '22199', '57564']"
"['49730', '43268', '44531']"
"['39107', '38904', '39107']"
"['34478', '10846', '27741']"
"['33207', '296', '58364']"
"['54104', '36154', '41543']"
"['29251', '16841', '8195']"
"['25992', '21546', '40267']"
"['39913', '22748', '36576']"
"['40892', '16289', '25070']"
"['38887', '19566', '19566']"
"['32475', '26651', '48966']"
"['33824', '33765', '33215']"
"['25532', '19834', '10676']"
"['38386', '31256', '16025']"
"['43800', '34707', '36788']"
"['24736', '3858', '42504']"
"['38290', '22604', '14585']"
"['29133', '18602', '18602']"
"['49890', '19056', '4933']"
"['14012', '9002', '40506']"
"['39777', '14938', '7363']"
"['28157', '18083', '5984']"
"['39651', '9334', '7610']"
"['21248', '2961', '10386']"
"['57570', '54812', '34919']"
"['33528', '22771', '40218']"
"['36759', '22734', '48724']"
"['20768', '16385', '28617']"
"['49274', '42904', '42904']"
"['38811', '836', '24993']"
"['43848', '37091', '33460']"
"['15824', '15679', '15529']"
"['30991', '22431', '30991']"
"['30242', '9897', '41419']"
"['47279', '5642', '58216']"
"['18854', '9872', '36630']"
"['29140', '8976', '46137']"
"['31505', '19351', '43928']"
"['55999', '33853', '51108']"
"['29008', '15807', '13038']"
"['46560', '36592', '8981']"
"['27138', '26570', '41309']"
"['17149', '14110', '16201']"
"['58007', '40380', '40380']"
"['48026', '37166', '5072']"
"['52737', '29136', '25199']"
"['53457', '40616', '36135']"
"['21026', '3059', '35030']"
"['48301', '20829', '46940']"
"['57362', '45797', '49176']"
"['37141', '27001', '26337']"
"['30900', '13626', '21128']"
"['25205', '13021', '22112']"
"['37831', '3957', '2419']"
"['29250', '8824', '29250']"
"['53069', '25030', '49870']"
"['56802', '29204', '29204']"
"['54359', '13756', '33913']"
"['43803', '29212', '24853']"
"['31564', '1372', '8439']"
"['57307', '27954', '35709']"
"['24301', '22347', '1520']"
"['29987', '10272', '11190']"
"['39947', '4383', '23544']"
"['35000', '18042', '33116']"
"['49130', '17058', '11786']"
"['38439', '28216', '516']"
"['36077', '5745', '5177']"
"['53622', '29332', '53622']"
"['58058', '7393', '38510']"
"['35870', '28714', '41587']"
"['33337', '8254', '1526']"
"['8000', '2442', '18894']"
"['48148', '38618', '8918']"
"['43417', '14119', '49066']"
"['32017', '23640', '50901']"
"['27037', '22778', '3955']"
"['25734', '21397', '28672']"
"['38203', '34305', '40890']"
"['45834', '22612', '12893']"
"['29911', '25594', '53609']"
"['50383', '24818', '50619']"
"['38026', '9961', '9961']"
"['38622', '4239', '25549']"
"['46503', '9959', '40218']"
"['24836', '6854', '38050']"
"['57262', '4210', '39294']"
"['26551', '10001', '56708']"
"['39584', '33659', '269']"
"['16922', '13877', '52258']"
"['48293', '23995', '27655']"
"['48761', '23151', '44302']"
"['51623', '5578', '24435']"
"['43145', '907', '52725']"
"['22697', '16899', '44670']"
"['10990', '5184', '57557']"
"['55958', '18445', '43367']"
"['38426', '37892', '38426']"
"['26299', '21237', '46598']"
"['56215', '4713', '57619']"
"['24516', '16435', '41091']"
"['50606', '16514', '5118']"
"['51844', '35686', '19507']"
"['54149', '11793', '37268']"
"['19193', '18844', '54914']"
"['56124', '48833', '47309']"
"['21706', '19025', '31951']"
"['42672', '25200', '46399']"
"['55486', '61', '44139']"
"['55826', '43517', '3271']"
"['56671', '21027', '45453']"
"['51614', '43671', '4492']"
"['48921', '41757', '2458']"
"['35103', '13025', '19651']"
"['24142', '16237', '50015']"
"['44503', '7959', '54216']"
"['39507', '3104', '3104']"
"['53162', '14226', '42288']"
"['50629', '20993', '38372']"
"['28240', '2463', '47772']"
"['46412', '37792', '14408']"
"['44996', '35116', '53686']"
"['57827', '34143', '29727']"
"['26452', '16856', '13616']"
"['53458', '16000', '16000']"
"['48572', '15080', '33649']"
"['44640', '33974', '22963']"
"['48194', '25710', '37589']"
"['40208', '35985', '27662']"
"['49867', '43396', '50456']"
"['49922', '15935', '15935']"
"['55879', '9288', '16']"
"['40802', '39814', '17582']"
"['58021', '26798', '22172']"
"['26450', '11699', '24802']"
"['32709', '15725', '26420']"
"['58163', '25732', '28321']"
"['32903', '10943', '39743']"
"['39728', '13167', '4848']"
"['57991', '51597', '37438']"
"['57823', '10628', '10628']"
"['54984', '16426', '16426']"
"['57961', '37236', '11339']"
"['42495', '5199', '54484']"
"['37063', '35843', '10992']"
"['49783', '39691', '39691']"
"['56439', '48044', '28570']"
"['16840', '6052', '16251']"
"['12892', '9191', '50161']"
"['40775', '10808', '31764']"
"['50751', '32374', '29902']"
"['35258', '7060', '35258']"
"['49130', '14785', '13714']"
"['46324', '10661', '25648']"
"['50066', '10137', '1942']"
"['29682', '15061', '31800']"
"['25708', '15273', '3003']"
"['44129', '22157', '44129']"
"['47212', '39085', '30690']"
"['38352', '5478', '10215']"
"['32099', '16223', '29740']"
"['55769', '21595', '57058']"
"['42032', '26139', '4846']"
"['48444', '48219', '23295']"
"['58335', '2261', '7082']"
"['56084', '10666', '49235']"
