node1,node2
42557,"['33674', '18837', '18595']"
42558,"['24187', '13794', '25806', '22551', '19917']"
42560,"['7088', '31586', '22504']"
42561,"['41660', '22546', '21711', '18722']"
42562,"['3008', '10317', '22321', '11630']"
42563,"['9674', '2539', '25205', '29357', '28244', '36516', '8317', '35440']"
42564,"['36266', '7668', '22599']"
42565,"['29752', '40806', '23986']"
42566,['18797']
42567,"['15265', '25164', '9030', '38920', '31153', '10322']"
42570,"['25898', '17407', '19885', '3572', '38793', '21882', '34909']"
42571,"['34821', '9809', '26732', '22330', '40494']"
42572,['2522']
42573,"['41238', '890']"
42574,"['9136', '23658', '25626', '24341']"
42575,['32624']
42576,"['20331', '19272', '29940', '1923', '36545', '36905']"
42577,"['1136', '1640', '14536', '39463', '32352']"
42579,"['40966', '11066', '39734', '23986']"
42580,['21991']
42581,"['7115', '37919', '18436', '38911', '21673', '25888', '17568', '35929']"
42582,"['17267', '1840', '17898', '27418', '16003']"
42583,['26552']
42584,"['23139', '16229', '500']"
42585,"['35875', '39565']"
42586,"['9220', '12042', '24900', '25503']"
42587,"['21481', '18607', '16504', '6063', '42405', '8009', '12209']"
42588,['36984']
42590,"['19994', '2451']"
42591,"['18469', '42575', '20710']"
42592,"['3841', '4200']"
42593,['42582']
42594,['12980']
42595,['41324']
42597,"['4874', '10704']"
42598,['36553']
42599,"['37504', '24637', '29030', '33897', '28024', '24660']"
42603,"['121', '32023', '5693', '10712', '10319']"
42604,"['12286', '29585']"
42605,"['21151', '3349', '11478', '38766']"
42606,"['41374', '32554', '3220']"
42607,"['40641', '18930', '4177', '15804', '7244', '2253']"
42609,"['5912', '24876', '19764', '22236', '24064', '24811']"
42610,"['20507', '2572', '38955', '20885', '6092', '30617', '14940']"
42612,"['42241', '9591', '25819', '22507', '28277', '40942']"
42613,"['10161', '12429']"
42614,"['9852', '22043', '26356', '38071']"
42615,"['7578', '24848', '4917', '22140']"
42616,['22896']
42617,"['9865', '8433', '14312', '3299']"
42618,['11201']
42619,"['20539', '635', '9087', '41118', '25094']"
42620,"['16091', '39631']"
42621,"['26070', '31072']"
42622,"['11782', '36505', '33165']"
42624,['34475']
42625,['38164']
42626,"['32113', '15245', '27441', '26600']"
42627,"['23979', '41609', '40003', '3169', '37135', '39223']"
42628,"['14352', '9742', '12499', '21758', '20422', '18636', '18428', '4753']"
42629,"['39519', '18743']"
42630,"['33684', '35847', '13725', '17840', '32945', '2919', '28661']"
42631,"['30187', '27351', '39360', '39895', '17684', '23064']"
42632,"['29091', '991', '42108', '29375', '12601', '10028', '13583', '7868', '18158']"
42633,"['21366', '7263', '3295', '3454', '30500', '41885']"
42635,"['17856', '40224', '35903', '11782', '16896', '15932']"
42636,"['34976', '22917', '39117']"
42637,"['11790', '10207', '6830', '26572']"
42639,"['21450', '19413', '33877']"
42640,"['26149', '39204', '14493', '70', '17209']"
42641,"['371', '5199', '38151', '29732', '36392', '4877', '39537']"
42642,"['28110', '26879', '23095', '21321', '34231']"
42643,"['17230', '22215']"
42644,"['11734', '25971']"
42645,"['20130', '4175', '30371', '5324', '23715']"
42646,"['8717', '28740', '20636', '4203', '30549']"
42647,"['42309', '12896', '38677']"
42648,"['18205', '11127', '24308', '35024', '15115']"
42649,"['22', '38134', '39839', '34018']"
42651,"['13828', '22439', '25838', '19865', '20469', '6024', '28896', '29576', '30498', '5204']"
42652,"['25145', '10292', '28984', '35162']"
42653,"['25630', '22466']"
42656,['23235']
42658,"['41498', '16087']"
42659,"['20533', '22709', '3034', '33618', '12215']"
42661,"['4600', '11301']"
42662,"['32555', '20843']"
42663,['42198']
42664,"['9846', '26759', '2046', '13210', '41026', '972', '26062', '7560']"
42665,['37242']
42666,"['10852', '21639', '38786', '18144']"
42667,['30690']
42668,"['28923', '30791', '27033', '19315', '4023']"
42669,['40262']
42670,"['33031', '24785', '15600']"
42671,"['32333', '19666', '14909', '18484', '39769', '394', '36455']"
42673,"['5217', '18395', '38545', '2604', '21396', '39352', '4765', '42548', '17724']"
42674,['23986']
42675,"['9110', '12224', '42514', '18211', '30642', '22184']"
42677,"['39801', '28185', '19915', '34319', '1106', '17684']"
42679,"['32913', '5889', '28111', '13196', '24364', '5686', '39586', '1022']"
42680,"['4202', '0', '26455', '10962', '42046']"
42681,['18146']
42682,"['16645', '29519', '2830', '7068']"
42683,['26372']
42684,"['42405', '8009', '32608', '38974', '19237', '39116', '28384']"
42685,"['16561', '15515']"
42686,"['32368', '20502', '4516', '39040', '27105', '10279', '25638', '2324', '1474']"
42687,"['19205', '575', '17572', '30675', '21138']"
42688,['27923']
42689,"['27987', '12186', '22963', '28685']"
42690,"['1335', '9401', '5928', '9601', '34323']"
42691,['42054']
42692,"['25582', '27956']"
42695,"['7996', '4774', '4442', '25048', '25772']"
42696,"['5841', '21496', '29276', '26210']"
42697,['22985']
42698,['29160']
42700,"['28006', '36100']"
42701,"['27899', '40487', '3701', '31208', '26513', '7868', '29910', '38778', '33505']"
42702,"['19172', '27586', '2736', '35396']"
42704,['35292']
42706,"['10246', '6457']"
42707,['9025']
42708,['5468']
42709,"['30292', '4884']"
42710,"['7231', '26328', '6580']"
42711,"['27471', '21948', '13366']"
42712,"['13170', '20993', '2676', '21595']"
42713,"['6174', '32853', '15387']"
42714,"['13657', '10805', '33365', '28241', '37965']"
42715,"['1745', '9414', '29084', '41192', '38829', '20654']"
42716,"['41987', '14277', '9907', '31993']"
42718,"['23171', '41562', '25148', '36875', '212']"
42719,['24741']
42720,"['37070', '11240', '40438']"
42722,['6396']
42724,"['33647', '18789', '11999']"
42727,"['8493', '15387', '4897', '17753', '4295']"
42728,"['13952', '6224', '9750', '5772', '23219', '3721', '17070', '36318']"
42730,"['9826', '8103', '22633', '26796', '7477', '12655', '14672', '14395', '11575']"
42731,"['28617', '11650', '31585', '40824']"
42732,"['13387', '24912', '24985']"
42733,"['5606', '11610', '18388']"
42734,"['22484', '32771']"
42735,"['13338', '16774', '33043', '19631', '14615', '10487']"
42736,"['6051', '34523']"
42737,"['13546', '38258', '2994', '27616']"
42738,"['11546', '40674']"
42739,"['647', '31862', '6954', '11786', '13099']"
42740,"['12592', '10818', '15659']"
42741,"['9459', '16731']"
42742,"['1484', '12467', '34210', '32361', '17420', '134']"
42743,"['7359', '17635', '40511', '23781', '21453', '32065']"
42744,"['36798', '31577']"
42745,"['29939', '3412', '4057', '28145', '10219', '22021', '6582']"
42746,['38371']
42747,"['34817', '6882', '969', '42244']"
42749,"['17262', '40368', '31856']"
42750,"['2057', '6678', '17524']"
42751,"['21721', '27671', '29476', '34378', '720', '29220']"
42752,['25306']
42753,"['15889', '24440', '10956', '42602', '37958', '3869']"
42755,"['27288', '36190', '25819', '16048', '30203', '38608', '29247', '8564', '33253', '41472']"
42757,['37945']
42758,['32510']
42759,"['110', '3942', '24871', '14308', '474']"
42760,"['37241', '18057', '18168']"
42761,"['36219', '17522', '42420']"
42762,"['10808', '17590', '39692', '6745', '24865']"
42763,"['40990', '37162']"
42765,"['26746', '25490', '30578', '41005', '21055', '40897']"
42766,['34304']
42767,['29941']
42769,['6693']
42770,"['33253', '35677', '16145', '28835', '22045', '5415', '15759']"
42771,"['9043', '22130', '22464', '8159', '28490', '20576', '14110', '24393']"
42772,"['13657', '32305', '24348', '22039', '27809', '33365', '37965', '42521']"
42773,['26249']
42775,"['8455', '247']"
42776,"['20129', '12714']"
42777,"['9634', '38372', '27181', '1446', '42561', '13477', '13139']"
42778,"['10698', '31955', '7900', '773', '25580']"
42779,"['9646', '3596']"
42781,"['29461', '17090']"
42782,"['10949', '28257', '36596', '10704']"
42784,"['12191', '6930', '6410', '4539', '31935', '21053', '17963']"
42786,"['5913', '33107', '27533', '30441', '3062', '7674']"
42787,"['11440', '19073', '33799', '13552']"
42788,"['24267', '32287', '40967']"
42789,"['9686', '2260', '28811', '8799', '37906', '26500']"
42790,['32892']
42792,['40489']
42794,['30761']
42795,"['5536', '4744', '13223', '36367', '33781']"
42797,"['42164', '2764', '39010', '10278', '39063']"
42798,"['23274', '6637']"
42799,['8683']
42800,['11733']
42802,"['35138', '3904', '31398', '15557']"
42803,"['6968', '40200']"
42805,"['31389', '21454', '17257']"
42807,"['18248', '40206', '5680', '1367', '17360']"
42808,['3449']
42809,['40749']
42810,"['22946', '20852', '11126', '23340', '23471']"
42811,"['27302', '7895']"
42813,"['13201', '20687', '34202', '30357', '11294', '8156', '5004']"
42815,"['36047', '37804', '23789']"
42816,"['14553', '36600', '11036', '1847', '26943', '6219', '3321']"
42817,"['34121', '22596', '40880']"
42819,"['31853', '23964', '38628', '12470', '10310']"
42820,"['23113', '40509', '15421', '31480']"
42821,"['19532', '11503', '3903']"
42822,"['19753', '30222', '23711', '21912', '30737']"
42823,"['30614', '1908', '10795', '19246', '4663', '17037']"
42824,"['15462', '34334', '34520']"
42825,"['16372', '25341']"
42827,"['40425', '10402', '12322']"
42828,"['41250', '39351', '13445', '11928', '28450', '26909', '37992', '4606']"
42829,"['41853', '30712']"
42831,['40578']
42832,"['17110', '40807', '42710', '25657', '9381', '30614']"
42833,"['801', '20665', '6696', '27266']"
42834,"['32186', '36752', '10517']"
42836,"['13614', '3689', '36945']"
42837,"['39799', '35958', '31287', '33258', '28219', '12166']"
42838,"['24577', '36741']"
42839,"['15814', '34688', '25320', '40987']"
42840,"['34452', '19890']"
42841,"['8997', '12153']"
42843,"['31740', '35997', '9386']"
42844,"['14562', '29260']"
42845,"['11986', '33872', '12005', '27943', '15909']"
42847,"['14749', '65', '25475']"
42848,"['5204', '16236']"
42849,"['42570', '11702', '32084', '8311', '14654', '40067']"
42852,['14527']
42853,"['38821', '27281', '37089', '29660']"
42854,"['41912', '41174']"
42855,"['21370', '19410', '31382', '21172', '7102', '42766', '42629', '15351', '34926']"
42857,"['3397', '34430', '945', '2392', '28128']"
42858,"['10707', '34672', '32928', '5781', '6773', '194', '10493', '12421']"
42859,"['18146', '29640']"
42860,"['30381', '29172', '24425', '10414', '31162', '1598', '7073', '41970']"
42861,"['10071', '30360']"
42862,['3174']
42863,"['33081', '33420', '18558', '34005', '26158', '35248']"
42864,['1147']
42866,"['16669', '27012', '5177', '5129', '17101', '21638', '5835']"
42867,"['12053', '9653', '29413', '7468', '3898', '39593']"
42868,['38802']
42870,['38549']
42872,"['17262', '16628', '41248', '15061', '21456', '16190']"
42874,"['39491', '2529']"
42875,"['24663', '27301', '41298', '32841', '26702', '20000', '6592']"
42876,"['28206', '29748', '31552', '3225', '1108', '38676', '6714', '41816', '22458']"
42878,['39189']
42879,['36614']
42880,"['11471', '11790', '7556', '13242']"
42881,"['38403', '13351', '19903', '25385']"
42883,"['34876', '5290', '33706']"
42884,"['3554', '4611']"
42886,"['24425', '31162', '1007', '22802', '40559', '1573', '25102', '16960']"
42887,"['7220', '40848']"
42888,"['1714', '8811', '3322', '17590', '13328', '34222']"
42889,"['14965', '5241', '31654', '2025', '6679', '35663', '13533', '20488']"
42890,"['1780', '35195', '36253', '29650', '35707', '16481', '2628', '34452']"
42891,['8793']
42892,"['23315', '15450']"
42893,"['25444', '37776', '23490', '2938']"
42894,"['37350', '18081', '19695', '14155', '38569', '11695']"
42895,"['2997', '38449', '5536', '1199', '33292']"
42896,"['27699', '42432', '17343', '5710', '37898', '13278', '33885', '23943', '40555']"
42897,"['17887', '21775', '24192', '22150', '2090', '16765']"
42898,"['23409', '29445', '13101', '32407']"
42899,"['2694', '33271', '652', '36667', '26082', '30616']"
42900,['4012']
42901,"['356', '24872', '38054', '38061', '1023', '4174', '34146', '15161']"
42902,"['7880', '4566', '9054', '35804', '21658', '13381']"
42903,['24641']
42904,"['32610', '26011', '29332']"
42905,"['8439', '15014']"
42906,"['32905', '37357']"
42907,"['41994', '9339', '1696']"
42908,"['25119', '38555', '15285', '13065']"
42909,"['8543', '873', '11239', '36086', '1809', '11841']"
42911,['36062']
42912,"['34843', '11759', '5875', '26522']"
42913,"['34039', '15373', '32821', '38365']"
42915,"['27934', '20329', '11060', '3812', '6637', '20218', '12416']"
42917,['41179']
42918,"['6632', '39463', '18181', '37970', '4732', '10726', '24183', '5652']"
42919,"['40778', '37787', '41537', '53', '6657']"
42920,"['10773', '5112', '9823', '42824', '17342']"
42922,"['20600', '23849', '27396', '37610', '24188', '41148']"
42923,"['11892', '2828', '14653', '26402', '18256']"
42924,"['15437', '35301']"
42925,"['21639', '3568', '29496', '11904', '31777', '16847']"
42926,"['22', '39019', '34018', '38134', '20878']"
42927,"['36921', '30939', '34450', '5038']"
42928,"['25272', '4963', '25950', '42527', '26261', '36704']"
42929,"['13433', '32166', '8470', '21509', '10910', '11988']"
42931,"['7945', '32310', '26680', '3632', '36663', '31789', '20811']"
42932,"['22117', '12141']"
42933,"['38162', '40801', '29072']"
42934,"['22721', '37993', '14375', '18058', '37070', '6548', '15532']"
42935,"['3587', '5662']"
42936,"['14639', '28812']"
42937,"['1506', '17585']"
42938,"['22981', '2172', '9656', '31040', '1371', '24332', '3340']"
42939,"['39251', '11673', '35001']"
42940,"['13675', '33710', '8147', '6400', '39899', '21649', '2323']"
42941,"['22591', '1647', '16212', '39648']"
42942,"['10246', '10955', '6457']"
42943,"['19346', '42418', '21756', '23966']"
42944,"['25397', '21302', '32834', '23876', '4663', '16197']"
42946,"['1131', '27374', '5699', '9858', '31063']"
42947,"['28996', '3037']"
42948,"['24364', '32913', '25776', '10936']"
42949,"['6158', '36342']"
42950,"['42918', '21072', '28467', '26534', '24165', '28510', '36895', '6593', '17065']"
42951,"['2253', '2424', '22322', '39149', '11678', '21326', '17536', '39804', '13457']"
42952,"['33789', '14815', '15366', '31057', '39368', '16974', '26184', '13151']"
42953,"['36457', '42742', '13465', '18011', '25515', '38509', '6611']"
42954,"['27276', '8203', '30195', '20803']"
42955,"['7071', '23318']"
42957,"['37764', '1543', '7901', '41663', '31897']"
42959,"['7172', '39167', '10849', '20691', '12070', '9197']"
42960,"['34023', '1046', '10350', '9471', '11233', '576']"
42961,"['35679', '21256', '13246']"
42962,"['5429', '27643', '41898', '42388', '8880', '32396']"
42964,"['37723', '5725', '16391', '18882', '24365', '33303', '12659']"
42965,['32318']
42967,"['36597', '18827', '9253', '32526']"
42968,"['27983', '19270', '3959', '8966', '29066']"
42969,"['40109', '1357', '30919', '28441']"
42971,"['16427', '8191']"
42973,"['23016', '1370', '7986', '28049', '22006']"
42974,"['18208', '8977', '31983']"
42975,"['14079', '40581']"
42977,"['3040', '26369', '32936']"
42978,"['13758', '7625', '14908', '18207', '23459', '38515']"
42979,"['41189', '18252']"
42980,"['21711', '5148', '7564', '30021', '22765', '715', '37169', '23298', '4354', '9099']"
42981,"['7710', '35298']"
42983,"['42104', '38026', '9869', '39130', '14323']"
42984,"['33296', '21331', '25453', '23996']"
42985,"['37716', '13431', '14440']"
42986,"['41755', '23463', '36040', '11559', '9173']"
42987,"['15172', '4477', '40533', '23159']"
42988,"['21887', '35135', '35740', '3914']"
42989,"['10447', '12468', '38903', '36591', '3366']"
42990,['27248']
42991,"['41628', '4277', '18779', '30896', '41120', '37813', '30758']"
42992,"['23712', '26843', '2728']"
42993,"['6350', '9085', '24643', '1757']"
42994,"['23416', '17042', '3526', '21741']"
42995,"['5397', '27360']"
42996,"['39146', '8599', '30060', '5848']"
43000,"['29965', '4641', '33105', '1959', '35712', '10309', '3820']"
43001,"['42443', '13699', '1375', '11349', '28403']"
43002,['10049']
43004,"['16346', '35888', '2217', '4736', '13886', '18905']"
43005,"['33180', '6728', '11072']"
43006,"['34964', '36500', '33120', '30351']"
43007,"['28653', '28605', '19810', '36216', '37183', '2434', '35409']"
43008,"['16137', '25415', '3071']"
43009,"['17674', '10328']"
43010,"['15509', '9045', '35514', '395', '18879', '15012']"
43011,"['13599', '41839', '25275', '12970']"
43012,"['1056', '129', '23628', '12155']"
43013,"['2973', '19955', '21531', '20107', '16827', '9041', '26481', '32611']"
43014,"['32819', '41554', '22173', '14443']"
43015,['26911']
43016,"['35942', '19041', '29445', '16188', '21161']"
43017,"['39827', '17518']"
43018,['6606']
43019,"['31273', '17195', '9655', '36494']"
43021,"['26785', '19280', '8499', '11401']"
43023,"['22895', '2028', '3657', '30521', '38728', '10922', '8413']"
43024,"['5533', '25112', '8885']"
43025,"['23130', '23905']"
43026,"['34570', '40599', '38144', '41759']"
43027,"['15168', '28254', '7189']"
43028,"['27022', '17035', '27539', '41319', '3878', '25592', '3218', '15191']"
43030,"['15762', '24086', '42402', '40332', '30124', '11928', '16762', '18371']"
43031,['10295']
43032,"['19347', '18571', '21218', '39438']"
