node1,node2
41878,"['15692', '3759', '9586', '27035']"
41879,"['26317', '21366', '7263', '25047', '40604', '34883']"
41880,"['26704', '15334', '34758', '32393', '32912', '37346', '26777', '12809', '38089']"
41881,"['9595', '7442', '8842', '17202', '38081']"
41882,"['11069', '16157']"
41883,"['20848', '12371', '32321', '11453', '30456', '14427', '2448', '13255', '25000']"
41884,"['12437', '25510', '37364']"
41885,"['40836', '25617', '9978', '28261']"
41886,"['19850', '6474', '36415', '32240', '21740', '2888', '13365', '9609']"
41888,"['21576', '29693', '39390', '39104', '13517', '25845', '810']"
41890,"['22130', '27064', '1442']"
41892,"['13665', '12377']"
41893,"['34396', '3438', '22715', '4398', '13722', '32564', '32809', '21104']"
41894,['26045']
41896,"['9809', '33407', '40494', '10507']"
41897,"['36167', '8203', '24358', '15912', '20032', '10185']"
41898,"['24948', '35605']"
41899,"['9062', '14451']"
41900,"['37901', '41208', '7658', '25218', '2176', '31263']"
41901,"['15136', '34820', '28111']"
41903,['28058']
41904,"['6763', '20055', '29182']"
41905,"['15616', '41688']"
41906,"['26276', '11859']"
41907,"['24135', '8309']"
41908,['26470']
41909,['1862']
41910,"['22499', '23421', '10411', '887']"
41911,"['23745', '14964', '12689', '41607']"
41912,"['20730', '9879', '9635', '35812', '26869']"
41914,['6218']
41915,"['19797', '12513', '29805', '41038', '27406']"
41917,"['4831', '26486', '26121', '11167', '20936']"
41919,"['8313', '31156']"
41920,"['8057', '40758', '28176', '35018', '4773']"
41921,"['15128', '38127', '188', '8043', '28149']"
41924,"['21599', '434', '6308', '10679', '6477', '13524']"
41925,"['37750', '32526', '21133']"
41926,['24035']
41927,"['14555', '5582', '20250']"
41928,"['1924', '32159']"
41929,"['31191', '10240', '29120', '32851', '23127', '21414']"
41931,"['24976', '24713']"
41932,"['40771', '1857', '25272', '17593', '9720', '10049', '35940', '21991']"
41933,"['41487', '11839', '19409', '24766', '28571', '16002']"
41935,"['33500', '25413', '18117']"
41936,"['20237', '12848', '39335', '8368']"
41937,"['12857', '41589', '34318', '19735']"
41938,"['10565', '11106']"
41939,"['17923', '22069']"
41940,"['38440', '33766', '36457', '27173']"
41941,"['1544', '2663', '9989', '10534', '11310']"
41942,['41853']
41943,"['23646', '7184', '11826', '8599', '24958', '23142', '29914']"
41944,"['15973', '28388', '13657', '16750']"
41946,"['6524', '7662', '27999', '16157']"
41947,"['35065', '34182', '12157']"
41948,"['16595', '892', '3073', '24709']"
41950,['14399']
41951,"['13864', '33623', '29701', '20835', '16064']"
41952,"['29260', '25191']"
41953,['41689']
41954,"['338', '36432', '2164']"
41955,"['23394', '17028', '41898', '36604']"
41956,['22301']
41957,"['26835', '14972', '36288']"
41958,"['3347', '7396', '17488']"
41959,"['7449', '8481', '10962']"
41960,['34469']
41961,"['41303', '3858', '12712', '13953', '39812', '26429']"
41963,"['4870', '17711', '21645', '17674', '39389']"
41964,['33571']
41965,"['40680', '14626', '7320', '9960', '14195', '1676']"
41966,"['41775', '17972', '28366', '9878', '6986']"
41967,['28511']
41968,['16578']
41970,"['14207', '33884', '12921', '29765']"
41971,"['20422', '36863']"
41972,['4338']
41973,"['15661', '17097', '3791']"
41974,['20793']
41975,"['15888', '31753']"
41976,['28155']
41977,"['18655', '3298']"
41978,"['5490', '22574', '10603', '25695', '18050', '20914']"
41979,"['38649', '29516', '3006', '36445', '5955', '13333']"
41980,"['21826', '22335', '13113', '27234']"
41981,"['34335', '12038', '18099', '35937']"
41983,"['20416', '467', '41257']"
41984,"['33722', '24766']"
41985,['5406']
41986,"['13163', '20973']"
41987,"['34301', '14614', '39960']"
41988,"['31115', '1960', '36387', '5475']"
41989,"['18821', '18927']"
41990,"['36656', '36654', '941', '38634', '41240', '29042']"
41991,"['32504', '15150', '40768', '16795']"
41992,['21506']
41993,"['9998', '29812', '22277', '39614', '33372', '9434', '28735']"
41994,"['37674', '27485', '13129', '32277', '23427', '27908']"
41995,['33712']
41996,['14929']
41997,"['31472', '38753']"
41998,"['25277', '17034', '34075', '6935', '13937', '3733']"
41999,"['12899', '19249', '12030', '21140', '34295', '4253', '5146']"
42001,"['2792', '25244', '32770']"
42002,"['38215', '18187', '26277']"
42003,"['25031', '17705', '11062', '2173', '29300', '32706', '19142']"
42004,['4633']
42005,"['27903', '37777', '28920']"
42006,"['10549', '40078']"
42008,"['17065', '15368', '6593', '23898', '36685', '32391', '33977', '40164', '32013']"
42010,"['18553', '35267', '20490', '6828', '13472', '34974', '24737']"
42011,"['36993', '19566', '8601', '17915', '27875', '22286']"
42012,"['33930', '1317', '28908', '9606', '38239', '16580']"
42013,['19537']
42014,"['32167', '8741', '6031', '10343']"
42015,"['35317', '30149', '35924', '23269', '31248']"
42016,"['5125', '10490', '13960', '41620', '10154', '1888', '18306']"
42017,"['6467', '23319', '19139', '35605', '4097', '2035', '26423', '16665', '6586']"
42018,"['37204', '5975']"
42019,['28710']
42021,"['17929', '38623', '1708', '31362', '6484', '34704']"
42022,['28745']
42023,['36650']
42024,"['5913', '32158', '10406', '35500', '6443', '860', '2707']"
42025,"['24201', '26267', '23874', '37853']"
42026,"['41771', '4115', '28283', '24036', '11407']"
42027,"['6517', '16066']"
42029,"['8237', '22125', '23628', '19102', '14702']"
42031,['35103']
42032,"['26139', '6454', '3216', '4846']"
42033,"['35148', '34479', '26113', '25287', '40202', '678']"
42034,"['2584', '12402', '31358']"
42035,"['38288', '18315', '8605', '38476']"
42036,"['34671', '12776', '26745']"
42037,['34407']
42038,"['23964', '10749']"
42039,"['33976', '27741', '20722', '36105', '40433']"
42040,"['28717', '2700', '2836', '7180', '1998', '29768', '23292', '11006', '34175']"
42041,"['13513', '15121', '16552', '27386', '34448', '8601', '24763', '11814']"
42042,"['23745', '13733', '38347', '34113']"
42045,"['11572', '31199', '5454', '25852']"
42046,"['11710', '8608', '28679', '37951']"
42048,"['41871', '16271', '26364', '39891']"
42049,"['1670', '23754', '517', '15300', '30119']"
42050,['23763']
42051,"['3982', '5892']"
42052,"['11705', '7711', '32176']"
42053,"['21866', '19046']"
42054,"['4870', '38888']"
42055,"['17741', '1573', '37532', '1038', '40740', '3946', '20028']"
42058,"['39024', '33424', '12875', '4811', '41779', '41585', '26838']"
42059,"['30147', '30680', '8499', '11401']"
42060,"['18933', '16684', '27762', '35680', '35893', '10851', '3134']"
42061,"['26901', '29349']"
42062,"['22364', '13072', '37274']"
42063,"['3629', '39853', '9491', '17025', '3735']"
42064,['2466']
42065,"['18336', '3547', '39777', '190', '41730']"
42066,"['27774', '16912', '22519', '13891', '39413']"
42067,"['33741', '31480']"
42068,"['17016', '11944', '32878']"
42069,"['21033', '29673', '13277', '2912']"
42070,"['13908', '8107', '18023']"
42072,"['24662', '33482', '23451', '24531']"
42073,['41604']
42074,"['19356', '32750']"
42075,"['26827', '20099', '23128']"
42077,"['4946', '36429', '30743', '9592']"
42078,['39262']
42079,"['12967', '14783', '37477', '2149', '12895', '35428', '38332']"
42080,"['15863', '2519']"
42081,"['11478', '12820', '208']"
42082,['14571']
42083,"['27175', '12203', '4386', '23549', '36201']"
42085,"['17680', '18276', '6981', '37921', '12150', '16844']"
42086,['7508']
42088,"['25810', '29059', '31230', '1624', '31191', '38897', '18900']"
42090,['21298']
42092,"['4235', '35799']"
42093,"['11239', '2654', '873']"
42094,"['14044', '38776', '5718', '15713', '30073', '15945']"
42095,['6515']
42096,"['11603', '17612', '15034', '37538', '36005', '5235', '9783', '36760']"
42097,"['15070', '10411', '22499', '31806', '4427']"
42098,"['24439', '16013']"
42099,"['22457', '23960', '24487', '41281', '24306']"
42100,"['23641', '16793', '16711', '11270', '40185']"
42101,"['15437', '40760', '38432', '7745']"
42102,['19662']
42103,['39350']
42104,['19371']
42105,"['1889', '5125', '16850', '35886', '16256', '15466']"
42106,"['5645', '7013']"
42107,"['2439', '19893', '17932']"
42108,['3147']
42110,"['20750', '21931', '24665']"
42111,"['39151', '33689', '21359', '25305', '29848']"
42112,"['15824', '7641', '21732', '32972']"
42113,"['8906', '6307', '6016']"
42114,"['6680', '1023']"
42115,"['27731', '35544', '13888', '19080', '6175']"
42116,"['37162', '40990', '40177', '13740']"
42117,"['2455', '32298']"
42118,"['22861', '29823', '33961', '26483', '41708', '19059', '39146', '33549']"
42120,['5385']
42121,"['40944', '26920', '22761', '20542']"
42122,"['4965', '2610', '1654', '18367']"
42123,"['33744', '22407', '3353', '36025', '32683', '23269', '10532']"
42124,"['10340', '1300', '1255', '25940']"
42125,"['23501', '16592']"
42126,"['20848', '12371', '14427', '35067', '3624']"
42127,"['13441', '24416']"
42128,['17229']
42129,"['16097', '24603']"
42130,"['7647', '16910', '34147']"
42131,"['894', '3461']"
42135,"['4308', '33516', '13195']"
42137,"['5686', '1022', '13196', '37132', '38683', '24225']"
42138,"['21968', '4275', '41896', '29840', '11357']"
42139,"['38453', '10071']"
42140,"['41816', '6851', '33697']"
42142,"['16391', '34218']"
42143,"['29861', '1819', '4977', '12273']"
42144,"['30126', '18174', '34031', '404', '223', '21920', '31578', '31946']"
42145,"['17292', '33722', '38486', '25163', '23035', '33248']"
42146,['29585']
42148,['34301']
42149,"['5427', '40692', '13729', '42122', '31115', '23039', '17825']"
42150,"['31820', '41184', '16211']"
42152,"['35398', '23176']"
42153,"['18817', '2372', '25374']"
42154,['18319']
42156,"['10753', '23316', '24589', '17307', '32390', '37299']"
42157,['20554']
42160,"['31664', '32054']"
42161,"['41433', '24556', '26374']"
42162,"['7611', '39223', '22828', '5139', '41774', '6941', '14930']"
42164,"['11443', '30203', '26651', '34353', '9117', '8281', '1364', '12121', '13082']"
42165,"['33144', '22173']"
42167,"['12722', '28983', '38999', '26779', '25888', '41222']"
42168,"['33341', '32001', '14360', '31233', '11356']"
42170,"['31232', '28462']"
42171,"['19225', '22011', '4626']"
42173,"['24100', '12860', '5196', '12054', '13759', '35966', '25718']"
42174,['6322']
42175,"['8771', '14491', '17488']"
42176,"['30499', '26299', '30172', '35885', '2371']"
42177,"['18587', '6843']"
42179,"['37142', '2764', '22235', '23514', '9363', '17117']"
42180,"['40615', '19405']"
42181,"['37687', '37081', '14839']"
42182,"['21767', '41612', '41274', '40780']"
42183,"['4394', '21446', '197', '19385']"
42184,"['11936', '4095', '24523', '25847', '34657', '16383']"
42185,"['29444', '10866']"
42186,['37435']
42187,"['22472', '6873']"
42188,"['5499', '9209', '40271', '34206', '2186', '28639', '35627']"
42189,['32085']
42191,"['22347', '38436', '35199']"
42192,"['34406', '8078', '27845', '13346']"
42193,['42188']
42194,"['35157', '26598', '19503', '28976']"
42195,"['34726', '26043', '8552', '21503', '12782', '15695']"
42196,"['26847', '9433', '3399', '8245', '9529', '39853']"
42197,"['23949', '32628']"
42198,"['33741', '28223', '36916', '39199']"
42199,"['7236', '22638', '1351', '10348', '35056', '30699']"
42200,"['1880', '40961', '9891', '23211']"
42201,"['16020', '20124']"
42203,"['24451', '31749', '18034']"
42204,"['32206', '40160']"
42205,"['4174', '4077', '22147']"
42207,"['10640', '20523', '36785', '21223']"
42209,"['9717', '39027', '17182', '3008', '22021']"
42210,"['5550', '5138', '30346']"
42211,"['10038', '15638', '8791', '7955', '27664', '39341']"
42213,"['6984', '8920']"
42214,"['457', '35188', '11749', '19466', '12141']"
42216,"['27497', '7188']"
42217,"['5263', '7708', '31878', '36936']"
42219,"['2387', '35741']"
42221,['10381']
42222,['27918']
42223,['8481']
42224,['23791']
42225,"['9107', '3209', '39296', '10461', '35363']"
42226,['11821']
42227,"['5319', '22596']"
42229,"['2935', '39710', '17333', '18285', '16188', '23241']"
42230,"['5753', '36610', '20827', '2522', '12750']"
42231,"['41525', '28093']"
42233,"['34419', '27763', '38000', '38181', '23496', '12388']"
42234,"['28322', '7792', '24006', '26599', '3838']"
42235,"['22316', '4244', '35099', '20945']"
42236,"['3552', '16098', '39426', '22321', '972']"
42238,"['19557', '5928', '810']"
42239,"['248', '40706']"
42240,"['25134', '10024']"
42241,"['10002', '13777', '13547']"
42242,"['22251', '13968', '38763']"
42244,"['25845', '37349', '4129', '4026', '10119', '25669', '3281', '9367']"
42245,['10250']
42246,"['6818', '13053', '19608', '11060', '31163', '40067']"
42248,"['2906', '24471', '16337', '3197', '35030', '25567', '12828', '24066']"
42249,"['23230', '9685', '41844', '21164', '23366']"
42250,['30931']
42252,"['35552', '38400', '28946', '29862']"
42253,"['6203', '15600']"
42254,"['10539', '2293', '29929', '38517', '6205']"
42255,"['3644', '22916']"
42256,"['36056', '22481', '6150', '26623', '42150']"
42257,"['36163', '14153']"
42258,"['22850', '2002', '37926', '33482', '9605']"
42259,"['7667', '3456']"
42260,"['13662', '16566', '18085']"
42261,"['24692', '29123']"
42262,"['2845', '22603', '35631', '26130']"
42263,"['41081', '24487', '21842', '7113', '30711', '18409', '113']"
42264,"['34636', '19834', '12182', '12324', '7364', '31030', '26997']"
42265,['21372']
42266,"['21521', '3665', '32380', '17931', '37789', '22488']"
42267,"['9059', '35018']"
42268,"['16736', '40567', '22683', '3383', '13120']"
42269,"['21430', '21183', '28356']"
42270,"['9542', '12422', '7757', '10467', '17484', '19090', '28241', '42032']"
42271,"['33030', '7246', '2220', '40799', '23555']"
42272,"['491', '8308']"
42273,"['10153', '13349', '36932', '10443']"
42274,"['5502', '18055', '22674', '7523']"
42275,"['25773', '25247', '14300', '14322']"
42276,"['25434', '30885', '8208']"
42278,"['3155', '12520']"
42279,"['12364', '41839', '22595', '14834']"
42280,"['5776', '38366', '23235']"
42281,"['25381', '14738', '23569', '6924']"
42282,"['7934', '29527']"
42283,"['7531', '27024', '17136', '18720', '14156', '25098', '12388']"
42284,"['7370', '12233', '14209', '780', '17956', '41657']"
42285,"['36438', '24103', '19445', '8430', '11522']"
42286,"['9752', '5688', '3831']"
42287,"['38779', '3634', '25880']"
42288,"['32224', '28663', '26828', '5529', '14226', '29955', '28020']"
42289,"['27358', '30961', '38080', '25796', '16117']"
42290,['9692']
42292,"['6238', '10751', '36360', '22016', '37773', '27055', '15329']"
42293,['1649']
42294,['12786']
42295,"['13305', '35130', '3324']"
42296,"['15416', '29495', '13822']"
42297,"['25548', '8382']"
42298,['37788']
42299,"['16833', '17384', '41837']"
42300,['8150']
42301,"['11428', '5280', '39676']"
42302,"['40731', '19622', '20444', '15972']"
42303,"['40653', '40552', '36938', '41885', '19412', '19717', '32732', '40225']"
42304,"['10684', '18695', '24116']"
42305,"['5027', '32615', '36618', '23179', '20167']"
42306,"['32748', '22748', '36685', '34587', '22874', '29582']"
42307,"['33087', '13156', '22739']"
42309,"['20679', '36395', '10545', '28845', '30167', '33055', '14382', '40291', '6110']"
42310,"['33343', '21279', '7277']"
42315,"['26324', '26037', '39794', '35786']"
42316,"['41828', '6323', '21810', '11319', '27957']"
42317,['6331']
42318,['29747']
42319,"['26642', '30641', '13174', '2553', '37975']"
42320,['13693']
42321,"['15074', '292', '29242']"
42322,"['32306', '33139', '12988', '20242', '14250', '20051', '35089']"
42323,"['36981', '38159', '18394', '38883', '34966', '8678', '8919', '19685', '41876', '17949']"
42324,"['18935', '4448', '8545']"
42325,"['16214', '15748']"
42326,['36700']
42328,['36924']
42329,['19708']
42330,"['20467', '613', '3928', '3268']"
42333,"['25475', '10542']"
42334,"['6019', '912', '14937', '5387', '17042']"
42335,"['12385', '7133', '30936', '22662', '7641', '8261', '4808']"
42336,['36281']
42338,['9155']
42340,"['3160', '15836', '5614', '33526', '35114', '1701', '19849']"
42342,"['560', '11147', '6664']"
42344,"['27897', '11742', '3593', '3874']"
42345,"['3533', '24601', '4930']"
42346,['27840']
42347,"['25980', '32904', '35705', '29685', '34618']"
42348,"['19857', '26521', '7824', '31838', '42075', '29608']"
42349,"['36741', '22512']"
42350,"['36506', '32179', '35280', '8471']"
42351,"['34376', '21497']"
42353,"['38066', '39138', '16234']"
42354,"['4406', '12216', '30553']"
42355,"['6960', '5572', '16724', '25985', '38279', '21466']"
42356,"['11940', '7318']"
42357,['19664']
42358,"['13833', '40739', '17948', '36396', '6617', '4959', '31267', '22033', '35749']"
42359,"['24889', '25434']"
42360,['33659']
42361,"['7474', '22792', '5910', '29802', '26771', '18939', '35954']"
42362,['22801']
42363,"['39776', '19212', '7450', '3433']"
42364,"['35609', '31753', '29397']"
42365,['20340']
42366,['25502']
42369,['35403']
42370,"['23962', '40157', '25740', '10803', '3980', '13757', '40430']"
42371,['14501']
42372,"['2809', '29078']"
42374,"['8580', '6817']"
42375,"['6207', '3528', '6536', '33670']"
42377,"['32438', '27867', '9052', '28411', '22764']"
42379,['13759']
