community
"['55662', '35197']"
"['51896', '28409', '40749']"
"['16590', '1072', '36517']"
"['32200', '20676', '26262']"
"['37547', '16915', '57973']"
"['56056', '30337', '30095']"
"['51760', '30205', '30984']"
"['43793', '7248', '57300']"
"['56911', '7688', '4184']"
"['41092', '37474', '36546']"
"['29801', '17939', '43478']"
"['50188', '6455', '9606']"
"['3616', '3428', '52180']"
"['30871', '2258', '30871']"
"['35290', '25107', '38401']"
"['26554', '9112', '9112']"
"['29303', '11768', '33084']"
"['56898', '12284', '6677']"
"['29073', '8644', '35804']"
"['53839', '51763', '36602']"
"['29815', '25103', '8727']"
"['16742', '9548', '31076']"
"['29935', '28488', '22411']"
"['46414', '39309', '34396']"
"['57162', '14476', '7641']"
"['32597', '22418', '4277']"
"['56675', '19544', '53469']"
"['30170', '17462', '23385']"
"['54349', '48470', '9650']"
"['20229', '17289', '23718']"
"['39953', '27559', '12875']"
"['57211', '32678', '37446']"
"['49037', '37630', '42875']"
"['50088', '18432', '18866']"
"['42399', '14248', '33934']"
"['36818', '11940', '57974']"
"['58166', '56618', '58166']"
"['45960', '12891', '46806']"
"['48758', '2386', '7991']"
"['52404', '13697', '9058']"
"['39777', '8552', '26754']"
"['19018', '7520', '21842']"
"['34864', '24061', '445']"
"['43541', '4265', '35886']"
"['42019', '14586', '6342']"
"['44994', '16904', '14532']"
"['35862', '2243', '14812']"
"['52510', '47644', '13430']"
"['54086', '48965', '50942']"
"['42849', '42570', '42570']"
"['40514', '32719', '17956']"
"['54080', '44718', '23887']"
"['41436', '21050', '45053']"
"['34334', '9360', '9435']"
"['29633', '5364', '43540']"
"['24914', '10430', '56942']"
"['56783', '30412', '1750']"
"['27303', '19798', '33610']"
"['43157', '2455', '48763']"
"['26026', '19755', '1034']"
"['50951', '3445', '35449']"
"['24980', '16892', '30332']"
"['52943', '4464', '55933']"
"['41480', '754', '11409']"
"['39007', '4789', '39007']"
"['46551', '38756', '142']"
"['56122', '37752', '16554']"
"['40446', '5460', '5460']"
"['12096', '9751', '37482']"
"['39748', '8097', '9645']"
"['48330', '44749', '14175']"
"['33997', '32722', '22954']"
"['37146', '21207', '657']"
"['53052', '17383', '4152']"
"['29276', '16908', '22893']"
"['11164', '2076', '53343']"
"['54921', '15087', '55777']"
"['30374', '3222', '51601']"
"['57319', '12482', '45172']"
"['22874', '8130', '7977']"
"['25048', '17905', '18869']"
"['22391', '21041', '11635']"
"['21537', '2553', '11030']"
"['49452', '40436', '47702']"
"['8219', '7543', '39634']"
"['58577', '15320', '52247']"
"['55282', '14356', '14356']"
"['44382', '32052', '31269']"
"['49960', '10141', '31798']"
"['53882', '1986', '53882']"
"['34506', '20037', '1960']"
"['48334', '35221', '52049']"
"['50864', '22219', '1335']"
"['36975', '10333', '14303']"
"['40377', '9738', '38354']"
"['42119', '34039', '42684']"
"['14066', '5216', '43352']"
"['28133', '15653', '10418']"
"['11701', '10007', '50000']"
"['40185', '7875', '53981']"
"['31334', '30129', '30201']"
"['54486', '40062', '7315']"
"['9217', '8484', '41560']"
"['47805', '32464', '30037']"
"['40672', '1191', '32163']"
"['26347', '21081', '41206']"
"['47668', '35448', '49325']"
"['50992', '46182', '17262']"
"['36764', '20608', '50557']"
"['43047', '22051', '4558']"
"['28483', '8890', '41911']"
"['43941', '7015', '32461']"
"['51921', '29084', '7833']"
"['47781', '10653', '26775']"
"['36364', '29432', '2425']"
"['49514', '5838', '20062']"
"['45506', '13670', '28260']"
"['53634', '6987', '6987']"
"['51798', '3665', '4454']"
"['47865', '45716', '16755']"
"['13940', '8350', '8942']"
"['56219', '11184', '56219']"
"['39570', '39026', '39570']"
"['55407', '17698', '20904']"
"['54170', '52901', '8896']"
"['53610', '10113', '52406']"
"['42636', '22917', '39184']"
"['19585', '13007', '26717']"
"['47619', '19261', '50080']"
"['44247', '33976', '44247']"
"['50389', '10402', '25621']"
"['2063', '1019', '1019']"
"['22453', '11466', '23740']"
"['33186', '26292', '29907']"
"['27575', '23920', '22446']"
"['17786', '2540', '53070']"
"['50541', '36146', '50541']"
"['49390', '7144', '32678']"
"['40385', '8418', '15484']"
"['29327', '17780', '29327']"
"['12862', '6800', '16127']"
"['47304', '24340', '7758']"
"['36767', '15790', '47079']"
"['52930', '27630', '33936']"
"['44309', '8138', '44309']"
"['51515', '48840', '6946']"
"['11472', '4900', '50891']"
"['24180', '1375', '27315']"
"['28972', '6570', '43071']"
"['13770', '10004', '56425']"
"['23108', '11324', '23592']"
"['43887', '16010', '54308']"
"['10039', '314', '29133']"
"['37566', '20090', '8057']"
"['26754', '8552', '15952']"
"['16157', '5126', '48385']"
"['42076', '39722', '24561']"
"['53847', '26744', '9290']"
"['58159', '14256', '30864']"
"['41910', '286', '30519']"
"['30366', '3959', '27611']"
"['30628', '15652', '53311']"
"['52167', '48166', '18280']"
"['27891', '1102', '1102']"
"['53614', '10261', '41328']"
"['21072', '10726', '33157']"
"['39972', '1564', '11848']"
"['32496', '20568', '49595']"
"['53870', '30005', '40504']"
"['55466', '47943', '5972']"
"['57016', '50554', '23332']"
"['43503', '36893', '32848']"
"['42614', '9852', '56492']"
"['28806', '4009', '24680']"
"['41570', '31892', '36291']"
"['52662', '36008', '19914']"
"['52202', '31119', '55933']"
"['39348', '35305', '235']"
"['21999', '19500', '52540']"
"['31034', '25490', '13180']"
"['11423', '2856', '37443']"
"['32697', '21431', '37857']"
"['24475', '1104', '15661']"
"['57288', '31114', '57331']"
"['43614', '37754', '1221']"
"['42787', '33799', '45373']"
"['44717', '10010', '43787']"
"['50470', '11002', '11002']"
"['43155', '3777', '57128']"
"['52588', '11345', '4643']"
"['37389', '30888', '1274']"
"['21032', '8881', '52226']"
"['29442', '13714', '25835']"
"['58273', '51289', '51289']"
"['17433', '10672', '421']"
"['55366', '3931', '34069']"
"['17480', '12891', '3480']"
"['15253', '717', '38893']"
"['19551', '139', '52768']"
"['50099', '2885', '50099']"
"['57401', '37297', '50265']"
"['24532', '4303', '6683']"
"['40241', '26910', '12082']"
"['35398', '21548', '35398']"
"['17213', '13427', '46138']"
"['33493', '2938', '10681']"
"['36591', '22215', '36509']"
"['55739', '28872', '43788']"
"['52316', '29054', '15095']"
"['46217', '6984', '36744']"
"['23997', '11573', '13041']"
"['35943', '12567', '11422']"
"['41682', '26557', '53281']"
"['20527', '14491', '24796']"
"['38805', '37030', '984']"
"['29849', '3804', '2439']"
"['52992', '28091', '17686']"
"['35032', '13471', '8249']"
"['38429', '35831', '35831']"
"['50254', '43292', '35940']"
"['25249', '16828', '30012']"
"['34635', '23746', '50654']"
"['27403', '21997', '15772']"
"['56984', '18312', '26745']"
"['49357', '28391', '7840']"
"['30685', '24078', '37819']"
"['18114', '15872', '18958']"
"['53020', '15595', '41370']"
"['43797', '26007', '19688']"
"['47070', '17949', '12314']"
"['29968', '15134', '17027']"
"['44908', '32113', '27441']"
"['49130', '21775', '29620']"
"['14179', '1004', '2354']"
"['57667', '37471', '12094']"
"['40138', '38002', '41277']"
"['43879', '21578', '9257']"
"['36952', '6728', '3095']"
"['12870', '6379', '16462']"
"['44590', '28695', '47726']"
"['31694', '11023', '31694']"
"['54331', '45413', '46864']"
"['30289', '16344', '53094']"
"['48098', '33686', '51799']"
"['52774', '24412', '57686']"
"['42036', '27067', '15125']"
"['49443', '47644', '13430']"
"['50618', '38594', '3700']"
"['50912', '26801', '17117']"
"['38046', '32198', '37301']"
"['8290', '7635', '24693']"
"['25464', '14964', '14662']"
"['17732', '12621', '40791']"
"['25561', '9950', '19190']"
"['45758', '5064', '46687']"
"['35933', '15963', '11445']"
"['48931', '25813', '24207']"
"['7582', '1007', '42055']"
"['45994', '39982', '21446']"
"['29625', '14603', '31119']"
"['41578', '17704', '4112']"
"['47218', '41484', '22171']"
"['46613', '43273', '34471']"
"['55352', '5578', '16076']"
"['55056', '49581', '56381']"
"['38131', '34055', '44427']"
"['33105', '13560', '49357']"
"['56104', '46651', '20967']"
"['46492', '26346', '25932']"
"['49826', '17156', '6975']"
"['52206', '29250', '18739']"
"['35032', '23502', '33707']"
"['32458', '21722', '40809']"
"['27996', '1826', '36632']"
"['50745', '40444', '10073']"
"['19805', '16779', '12879']"
"['44841', '328', '43730']"
"['25411', '21472', '48509']"
"['57391', '20910', '10043']"
"['36674', '25822', '55862']"
"['50244', '18160', '8658']"
"['51450', '30576', '51633']"
"['32750', '28958', '39632']"
"['57102', '56514', '38535']"
"['31401', '28662', '51748']"
"['33030', '31330', '39571']"
"['9278', '737', '37600']"
"['36932', '11351', '28084']"
"['53707', '33976', '55270']"
"['42950', '21072', '26534']"
"['38195', '7564', '7564']"
"['57027', '15579', '54349']"
"['56522', '24114', '4663']"
"['41634', '27641', '11349']"
"['19130', '3700', '52327']"
"['13936', '12219', '21971']"
"['47785', '24997', '19014']"
"['54222', '3041', '12403']"
"['39985', '32905', '8387']"
"['35217', '26891', '50624']"
"['28624', '5253', '28624']"
"['29121', '5730', '13985']"
"['23647', '21976', '22077']"
"['58445', '43254', '56724']"
"['51411', '44795', '51411']"
"['44166', '7420', '14622']"
"['41357', '15616', '15616']"
"['50043', '48213', '35918']"
"['54662', '43672', '51576']"
"['23832', '20643', '23336']"
"['39089', '34490', '9255']"
"['41067', '19587', '36767']"
"['29322', '6445', '8250']"
"['45678', '8289', '11073']"
"['54057', '5644', '54057']"
"['43638', '20951', '41105']"
"['46990', '42349', '53343']"
"['51665', '15265', '19345']"
"['23347', '16246', '37376']"
"['28988', '15844', '28988']"
"['54223', '2314', '53176']"
"['29568', '23078', '23444']"
"['49505', '15070', '11999']"
"['21849', '10823', '13917']"
"['23323', '21758', '27721']"
"['21206', '5150', '8362']"
"['15681', '11470', '5537']"
"['36277', '1560', '1560']"
"['29920', '17439', '7950']"
"['55827', '35328', '46327']"
"['33474', '21050', '9112']"
"['33470', '10569', '8700']"
"['49672', '41303', '51699']"
"['52574', '17728', '1476']"
"['32623', '32042', '24260']"
"['17363', '8858', '24477']"
"['47960', '5', '53848']"
"['14303', '10537', '41370']"
"['51729', '30006', '21615']"
"['42786', '30441', '866']"
"['42644', '11734', '44401']"
"['31300', '28090', '3804']"
"['28753', '2918', '45563']"
"['11433', '10075', '11825']"
"['32315', '12526', '4195']"
"['50968', '20590', '41951']"
"['30888', '27218', '8624']"
"['47812', '39663', '24827']"
"['54195', '24284', '51320']"
"['27905', '20535', '40391']"
"['30704', '17633', '17633']"
"['47004', '22308', '32778']"
"['50506', '19765', '57053']"
"['13507', '2754', '13369']"
"['32595', '19277', '38928']"
"['49732', '2528', '57252']"
"['46917', '31840', '55751']"
"['21623', '14680', '30272']"
"['43928', '23220', '11088']"
"['44771', '6586', '29580']"
"['8266', '950', '31676']"
"['50404', '29306', '412']"
"['28291', '17022', '37068']"
"['29207', '3692', '33192']"
"['44772', '34267', '16859']"
"['44956', '16150', '23640']"
"['16123', '12607', '11342']"
"['39124', '31211', '38705']"
"['33981', '11991', '11991']"
"['47090', '44240', '23695']"
"['40203', '14670', '45669']"
"['17807', '17806', '35036']"
"['30315', '17048', '94']"
"['49204', '45013', '27108']"
"['46250', '45079', '38399']"
"['33278', '24910', '20279']"
"['47941', '16064', '25477']"
"['38114', '114', '16368']"
"['45302', '21756', '42003']"
"['28563', '27090', '29585']"
"['44672', '1029', '43592']"
"['35797', '8308', '9124']"
"['56517', '46372', '14222']"
"['54100', '29958', '12312']"
"['48427', '46979', '34957']"
"['13610', '7077', '14563']"
"['44889', '38295', '50222']"
"['48257', '38532', '48257']"
"['50053', '31556', '15005']"
"['42547', '5014', '29613']"
"['41385', '2392', '38420']"
"['51139', '12091', '38253']"
"['38677', '17581', '55710']"
"['47108', '43052', '33931']"
"['6601', '1156', '1156']"
"['48751', '9492', '9492']"
"['58024', '48950', '49018']"
"['51912', '37534', '27130']"
"['11136', '6032', '51383']"
"['52022', '51441', '44583']"
"['36030', '31740', '51068']"
"['39722', '7042', '34585']"
"['28888', '1907', '1860']"
"['26829', '18307', '16177']"
"['52756', '1633', '55353']"
"['47926', '21860', '43704']"
"['55077', '6213', '55077']"
"['47691', '45493', '9527']"
"['48970', '4455', '40784']"
"['58422', '11480', '51576']"
"['30465', '4965', '4965']"
"['56593', '5564', '42446']"
"['37757', '21651', '45760']"
"['39123', '37698', '43467']"
"['23084', '20811', '3632']"
"['11739', '1286', '45873']"
"['20132', '5675', '2554']"
"['58153', '44913', '34954']"
"['19913', '12199', '9171']"
"['40897', '20087', '13936']"
"['42346', '39578', '11057']"
"['47878', '7041', '39982']"
"['49077', '1436', '49077']"
"['26441', '10262', '26441']"
"['44666', '16372', '47119']"
"['50120', '23909', '3700']"
"['43050', '8532', '56141']"
"['34241', '8835', '33944']"
"['57450', '5251', '17299']"
"['33373', '5665', '20848']"
"['56873', '18120', '49266']"
"['50618', '22433', '17814']"
"['28845', '8000', '6752']"
"['27595', '9613', '24755']"
"['43349', '28501', '43349']"
"['50128', '33138', '896']"
"['43724', '9129', '17731']"
"['35311', '1113', '35311']"
"['52912', '15334', '15334']"
"['48889', '33233', '3454']"
"['32080', '20569', '44747']"
"['43258', '7315', '43258']"
"['46265', '29300', '52902']"
"['49467', '42960', '49467']"
"['26033', '17919', '35916']"
"['50216', '34859', '40572']"
"['43264', '25813', '32163']"
"['28595', '17746', '5505']"
"['36868', '2187', '12583']"
"['28925', '17514', '38774']"
"['12217', '8171', '7528']"
"['17519', '1439', '21424']"
"['46239', '9752', '15316']"
"['54620', '51025', '54620']"
"['37637', '32954', '40489']"
"['17543', '3211', '10039']"
"['50285', '29222', '31688']"
"['38406', '37591', '56548']"
"['56426', '46002', '3505']"
"['11720', '7201', '7201']"
"['46500', '22695', '32100']"
"['46802', '23536', '37493']"
"['45799', '1253', '29976']"
"['49481', '13119', '37469']"
"['53141', '2885', '44192']"
"['57326', '17314', '12655']"
"['54937', '2084', '35098']"
"['34573', '13701', '3298']"
"['54653', '45033', '2496']"
"['55118', '50154', '39895']"
"['45865', '33917', '38470']"
"['45593', '32565', '14384']"
"['15718', '5722', '28605']"
"['55713', '44360', '46981']"
"['49783', '18658', '38144']"
"['15028', '12741', '45482']"
"['40971', '34442', '45256']"
"['58604', '54812', '8365']"
"['37917', '11107', '10359']"
"['27084', '26956', '26155']"
"['5031', '1148', '37034']"
"['46141', '18179', '30968']"
"['51081', '27790', '46823']"
"['57520', '44694', '47149']"
"['40815', '15221', '18542']"
"['56809', '55452', '47090']"
"['46027', '35516', '46280']"
"['36472', '23626', '48164']"
"['18848', '14451', '3545']"
"['50212', '8860', '13550']"
"['52721', '2750', '39838']"
"['32168', '14585', '16662']"
"['32062', '30208', '12413']"
"['40971', '25715', '22702']"
"['41397', '5561', '33027']"
"['50551', '9534', '38910']"
"['58516', '11121', '1254']"
"['46384', '11733', '16320']"
"['14609', '5642', '5642']"
"['43996', '3010', '43996']"
"['28652', '23053', '42358']"
"['24737', '20370', '37808']"
"['26245', '1129', '23327']"
"['24032', '1274', '49541']"
"['20386', '16933', '16444']"
"['36176', '32771', '12840']"
"['28372', '2470', '52104']"
"['42632', '42108', '35451']"
"['45976', '14497', '20040']"
"['25423', '6650', '19569']"
"['32310', '3287', '45327']"
"['18290', '5136', '55490']"
"['26744', '10522', '57628']"
"['39818', '16825', '10215']"
"['30202', '7086', '38425']"
"['50380', '19828', '5186']"
"['32357', '26273', '8213']"
"['56891', '42587', '40702']"
"['27601', '15347', '2577']"
"['17406', '2586', '8869']"
"['57905', '5259', '36847']"
"['27682', '15262', '36524']"
"['41535', '36316', '4525']"
"['24693', '22711', '22711']"
"['36470', '11336', '50895']"
"['18218', '3060', '56862']"
"['57384', '45721', '45721']"
"['25821', '8895', '53838']"
"['30237', '3191', '24546']"
"['41580', '37394', '13693']"
"['18343', '13348', '47892']"
"['29167', '11206', '50009']"
"['56742', '17677', '27223']"
"['50436', '43884', '48178']"
"['14831', '14702', '45619']"
"['54869', '35379', '10010']"
"['53676', '31474', '5877']"
"['53600', '19279', '53581']"
"['23963', '828', '25227']"
"['30172', '2778', '38634']"
"['12970', '11146', '48708']"
"['49277', '46296', '49682']"
"['37729', '16588', '37729']"
"['58082', '46062', '44616']"
"['44809', '8077', '41783']"
"['43918', '8533', '48682']"
"['57575', '17777', '17777']"
"['22597', '6833', '33822']"
"['42097', '41228', '41228']"
"['45769', '38348', '34888']"
"['42947', '28996', '57541']"
"['37196', '34891', '16941']"
"['29999', '21157', '30625']"
"['45988', '23247', '8856']"
"['8999', '6201', '53591']"
"['15227', '15145', '15227']"
"['46400', '20066', '24973']"
"['8206', '100', '43695']"
"['29527', '2320', '32782']"
"['42498', '6515', '19237']"
"['44363', '38445', '50253']"
"['48272', '11744', '10404']"
"['12889', '5082', '36254']"
"['52544', '32396', '46299']"
"['9975', '8291', '10421']"
"['32830', '1607', '4963']"
"['9231', '401', '45217']"
"['56052', '37666', '9737']"
"['29849', '20453', '9547']"
"['48124', '26521', '57671']"
"['43068', '20776', '39000']"
"['51322', '31088', '7308']"
"['49832', '39404', '6289']"
"['58452', '48996', '42596']"
"['26722', '15676', '23237']"
"['45480', '38708', '55922']"
"['52845', '24724', '44004']"
"['43368', '16165', '16165']"
"['52705', '6552', '38302']"
"['43352', '29029', '29029']"
"['43042', '8247', '43042']"
"['22357', '10882', '29765']"
"['16314', '9144', '16314']"
"['57500', '32991', '28533']"
"['44071', '24142', '35832']"
"['56808', '52296', '14702']"
"['46521', '18369', '34373']"
"['45070', '3159', '1912']"
"['30496', '19011', '5415']"
"['42627', '3169', '32722']"
"['19712', '17998', '24525']"
"['37679', '4044', '44904']"
"['34597', '17731', '10691']"
"['22484', '12650', '42734']"
"['42482', '36573', '3493']"
